Season,Team,MFB_Rank,MFB_W,MFB_L,MBA_Rank,MBA_W,MBA_L,MBB_Rank,MBB_W,MBB_L,WBB_Rank,WBB_W,WBB_L,WSB_Rank,WSB_W,WSB_L,WVB_Rank,WVB_W,WVB_L
2009-10,Pittsburgh,19,10,3,58.0,38.0,18.0,18.0,25.0,9.0,103.0,16.0,15.0,139.0,27.0,25.0,50.0,20.0,11.0
2010-11,Pittsburgh,30,8,5,138.0,33.0,23.0,12.0,28.0,6.0,96.0,14.0,17.0,59.0,34.0,17.0,128.0,13.0,18.0
2011-12,Pittsburgh,55,6,7,167.0,28.0,28.0,85.0,22.0,17.0,163.0,8.0,22.0,66.0,26.0,26.0,125.0,18.0,15.0
2012-13,Pittsburgh,53,6,7,62.0,42.0,17.0,46.0,24.0,9.0,245.0,9.0,21.0,120.0,19.0,29.0,119.0,17.0,14.0
2013-14,Pittsburgh,54,7,6,159.0,22.0,30.0,39.0,26.0,10.0,149.0,11.0,20.0,171.0,15.0,29.0,82.0,19.0,14.0
2014-15,Pittsburgh,45,6,7,160.0,20.0,32.0,78.0,19.0,15.0,39.0,20.0,12.0,46.0,37.0,22.0,49.0,25.0,6.0
2015-16,Pittsburgh,45,8,5,85.0,25.0,26.0,54.0,21.0,12.0,131.0,13.0,18.0,83.0,31.0,21.0,46.0,23.0,9.0
2016-17,Pittsburgh,25,8,5,131.0,23.0,30.0,74.0,16.0,17.0,163.0,13.0,17.0,61.0,24.0,23.0,36.0,25.0,9.0
2017-18,Pittsburgh,57,5,7,108.0,29.0,26.0,216.0,8.0,24.0,184.0,10.0,20.0,48.0,33.0,18.0,28.0,26.0,7.0
2018-19,Pittsburgh,49,7,7,193.0,21.0,34.0,120.0,14.0,19.0,128.0,11.0,20.0,180.0,13.0,41.0,9.0,26.0,1.0
2019-20,Pittsburgh,61,8,5,147.0,10.0,6.0,109.0,16.0,17.0,289.0,5.0,26.0,172.0,7.0,11.0,5.0,30.0,2.0
2020-21,Pittsburgh,41,6,5,52.0,23.0,20.0,189.0,10.0,12.0,214.0,5.0,14.0,164.0,17.0,29.0,16.0,19.0,5.0
2021-22,Pittsburgh,12,11,3,59.0,26.0,19.0,210.0,11.0,21.0,173.0,11.0,19.0,70.0,15.0,20.0,3.0,30.0,4.0
2006-07,Purdue,60,8,6,187.0,22.0,32.0,42.0,22.0,12.0,4.0,31.0,6.0,101.0,33.0,32.0,14.0,23.0,11.0
2007-08,Purdue,43,8,5,114.0,32.0,26.0,47.0,25.0,9.0,27.0,19.0,15.0,50.0,35.0,23.0,20.0,19.0,14.0
2008-09,Purdue,53,4,8,166.0,25.0,26.0,16.0,27.0,10.0,18.0,25.0,11.0,47.0,31.0,20.0,11.0,26.0,9.0
2009-10,Purdue,62,5,7,154.0,33.0,24.0,10.0,29.0,6.0,73.0,15.0,17.0,77.0,27.0,27.0,61.0,14.0,17.0
2010-11,Purdue,82,4,8,121.0,37.0,20.0,14.0,26.0,8.0,42.0,21.0,12.0,62.0,30.0,18.0,11.0,24.0,11.0
2011-12,Purdue,68,7,6,12.0,45.0,14.0,43.0,22.0,13.0,21.0,25.0,9.0,58.0,31.0,22.0,8.0,29.0,5.0
2012-13,Purdue,64,6,7,205.0,17.0,34.0,127.0,16.0,18.0,14.0,25.0,9.0,101.0,23.0,32.0,22.0,23.0,11.0
2013-14,Purdue,111,1,11,206.0,13.0,37.0,140.0,15.0,17.0,9.0,21.0,8.0,73.0,27.0,28.0,21.0,23.0,12.0
2014-15,Purdue,86,3,9,166.0,20.0,34.0,62.0,21.0,13.0,139.0,11.0,20.0,82.0,31.0,25.0,55.0,22.0,10.0
2015-16,Purdue,89,2,10,275.0,10.0,44.0,17.0,26.0,9.0,66.0,20.0,11.0,86.0,27.0,28.0,32.0,23.0,10.0
2016-17,Purdue,99,3,9,123.0,29.0,27.0,18.0,27.0,8.0,58.0,22.0,12.0,140.0,20.0,36.0,28.0,19.0,14.0
2017-18,Purdue,48,7,6,40.0,38.0,21.0,9.0,30.0,7.0,62.0,18.0,13.0,174.0,16.0,40.0,25.0,23.0,10.0
2018-19,Purdue,40,6,7,216.0,20.0,34.0,11.0,26.0,10.0,89.0,19.0,15.0,92.0,34.0,29.0,13.0,21.0,6.0
2019-20,Purdue,63,4,8,133.0,7.0,7.0,32.0,16.0,15.0,46.0,18.0,14.0,104.0,15.0,10.0,14.0,24.0,8.0
2020-21,Purdue,50,2,4,224.0,16.0,26.0,39.0,18.0,10.0,210.0,7.0,16.0,150.0,18.0,26.0,34.0,16.0,7.0
2021-22,Purdue,25,9,4,128.0,26.0,16.0,14.0,29.0,8.0,118.0,17.0,15.0,118.0,19.0,22.0,9.0,26.0,7.0
2006-07,Rice,92,7,6,1.0,56.0,14.0,158.0,16.0,16.0,93.0,19.0,14.0,,,,184.0,12.0,19.0
2007-08,Rice,108,3,9,4.0,47.0,15.0,317.0,3.0,27.0,165.0,14.0,18.0,,,,178.0,13.0,17.0
2008-09,Rice,64,10,3,10.0,43.0,18.0,221.0,10.0,22.0,251.0,7.0,23.0,,,,31.0,23.0,8.0
2009-10,Rice,116,2,10,30.0,40.0,23.0,311.0,8.0,23.0,160.0,13.0,17.0,,,,37.0,23.0,9.0
2010-11,Rice,102,4,8,12.0,42.0,21.0,183.0,14.0,18.0,117.0,18.0,14.0,,,,122.0,16.0,16.0
2011-12,Rice,101,4,8,19.0,41.0,19.0,164.0,19.0,16.0,190.0,16.0,16.0,,,,63.0,18.0,13.0
2012-13,Rice,89,7,6,25.0,44.0,20.0,323.0,5.0,26.0,135.0,14.0,16.0,,,,124.0,19.0,12.0
2013-14,Rice,68,10,4,14.0,42.0,20.0,301.0,7.0,23.0,172.0,13.0,17.0,,,,148.0,11.0,19.0
2014-15,Rice,84,8,5,33.0,35.0,20.0,245.0,12.0,20.0,270.0,9.0,21.0,,,,84.0,23.0,10.0
2015-16,Rice,107,5,7,24.0,38.0,24.0,278.0,12.0,20.0,225.0,9.0,22.0,,,,74.0,21.0,10.0
2016-17,Rice,121,3,9,41.0,33.0,31.0,173.0,23.0,12.0,157.0,18.0,13.0,,,,66.0,20.0,12.0
2017-18,Rice,124,1,11,89.0,26.0,31.0,322.0,7.0,24.0,103.0,22.0,9.0,,,,79.0,21.0,9.0
2018-19,Rice,128,2,11,140.0,26.0,33.0,217.0,13.0,19.0,31.0,28.0,3.0,,,,37.0,21.0,6.0
2019-20,Rice,119,3,9,211.0,2.0,14.0,214.0,13.0,17.0,45.0,24.0,8.0,,,,20.0,27.0,4.0
2020-21,Rice,96,2,3,179.0,23.0,29.0,153.0,12.0,13.0,12.0,23.0,4.0,,,,26.0,16.0,5.0
2021-22,Rice,122,4,8,206.0,13.0,34.0,198.0,14.0,17.0,150.0,13.0,13.0,,,,23.0,20.0,7.0
2006-07,Rutgers,21,11,2,43.0,42.0,21.0,214.0,10.0,19.0,6.0,27.0,9.0,181.0,20.0,34.0,251.0,5.0,20.0
2007-08,Rutgers,36,8,5,116.0,23.0,29.0,236.0,11.0,20.0,4.0,27.0,7.0,147.0,23.0,32.0,240.0,3.0,22.0
2008-09,Rutgers,33,8,5,164.0,22.0,31.0,191.0,11.0,21.0,16.0,21.0,13.0,151.0,23.0,33.0,287.0,2.0,22.0
2009-10,Rutgers,54,9,4,56.0,30.0,26.0,162.0,15.0,17.0,30.0,19.0,15.0,124.0,24.0,31.0,211.0,10.0,19.0
2010-11,Rutgers,76,4,8,169.0,20.0,30.0,124.0,15.0,17.0,22.0,20.0,13.0,169.0,19.0,30.0,190.0,11.0,17.0
2011-12,Rutgers,52,9,4,107.0,31.0,25.0,161.0,14.0,18.0,17.0,22.0,10.0,70.0,26.0,28.0,236.0,10.0,21.0
2012-13,Rutgers,57,9,4,66.0,28.0,30.0,110.0,15.0,16.0,85.0,16.0,14.0,141.0,30.0,26.0,130.0,18.0,12.0
2013-14,Rutgers,80,6,7,89.0,30.0,25.0,189.0,12.0,21.0,51.0,22.0,9.0,87.0,28.0,19.0,285.0,5.0,27.0
2014-15,Rutgers,67,8,5,178.0,19.0,35.0,182.0,10.0,22.0,38.0,23.0,10.0,99.0,29.0,20.0,180.0,7.0,26.0
2015-16,Rutgers,90,4,8,111.0,27.0,28.0,293.0,7.0,25.0,52.0,18.0,14.0,116.0,24.0,33.0,198.0,4.0,28.0
2016-17,Rutgers,113,2,10,139.0,19.0,34.0,176.0,15.0,18.0,224.0,6.0,24.0,187.0,14.0,37.0,212.0,4.0,29.0
2017-18,Rutgers,94,4,8,166.0,25.0,25.0,200.0,15.0,19.0,40.0,20.0,12.0,149.0,19.0,31.0,215.0,5.0,27.0
2018-19,Rutgers,100,1,11,190.0,20.0,31.0,96.0,14.0,17.0,29.0,22.0,9.0,89.0,29.0,26.0,209.0,6.0,23.0
2019-20,Rutgers,118,2,10,176.0,6.0,9.0,30.0,19.0,11.0,47.0,22.0,9.0,128.0,9.0,14.0,125.0,8.0,23.0
2020-21,Rutgers,72,3,6,129.0,21.0,23.0,57.0,16.0,12.0,59.0,14.0,5.0,253.0,8.0,36.0,232.0,6.0,14.0
2021-22,Rutgers,86,5,8,43.0,37.0,11.0,102.0,18.0,14.0,220.0,11.0,20.0,103.0,23.0,20.0,205.0,8.0,21.0
2006-07,SMU,85,6,6,,,,206.0,14.0,17.0,112.0,18.0,12.0,,,,145.0,17.0,15.0
2007-08,SMU,109,1,11,,,,276.0,10.0,20.0,48.0,24.0,9.0,,,,138.0,16.0,15.0
2008-09,SMU,115,1,11,,,,271.0,9.0,21.0,89.0,20.0,12.0,,,,137.0,14.0,17.0
2009-10,SMU,84,8,5,,,,211.0,14.0,17.0,78.0,20.0,11.0,,,,73.0,19.0,12.0
2010-11,SMU,73,7,7,,,,188.0,20.0,15.0,178.0,14.0,16.0,,,,45.0,25.0,6.0
2011-12,SMU,63,8,5,,,,216.0,13.0,19.0,175.0,14.0,17.0,,,,96.0,15.0,17.0
2012-13,SMU,69,7,6,,,,213.0,15.0,17.0,74.0,21.0,10.0,,,,206.0,11.0,20.0
2013-14,SMU,82,5,7,,,,45.0,27.0,10.0,99.0,17.0,13.0,,,,88.0,22.0,9.0
2014-15,SMU,125,1,11,,,,18.0,27.0,7.0,252.0,7.0,23.0,,,,41.0,26.0,6.0
2015-16,SMU,108,2,10,,,,14.0,25.0,5.0,196.0,13.0,18.0,,,,34.0,27.0,6.0
2016-17,SMU,92,5,7,,,,16.0,30.0,5.0,100.0,17.0,14.0,,,,25.0,26.0,8.0
2017-18,SMU,72,7,6,,,,117.0,17.0,16.0,215.0,10.0,20.0,,,,81.0,21.0,11.0
2018-19,SMU,97,5,7,,,,94.0,15.0,17.0,231.0,11.0,19.0,,,,123.0,11.0,14.0
2019-20,SMU,49,10,3,,,,88.0,19.0,11.0,230.0,13.0,16.0,,,,61.0,18.0,10.0
2020-21,SMU,67,7,3,,,,64.0,11.0,6.0,300.0,0.0,6.0,,,,99.0,8.0,6.0
2021-22,SMU,44,8,4,,,,56.0,24.0,9.0,116.0,14.0,15.0,,,,70.0,18.0,12.0
2006-07,San Diego St.,101,3,9,146.0,29.0,30.0,61.0,22.0,11.0,196.0,12.0,16.0,63.0,32.0,24.0,129.0,12.0,18.0
2007-08,San Diego St.,85,4,8,77.0,31.0,28.0,86.0,20.0,13.0,96.0,18.0,13.0,26.0,44.0,17.0,117.0,13.0,16.0
2008-09,San Diego St.,114,2,10,45.0,41.0,23.0,31.0,26.0,10.0,35.0,24.0,8.0,53.0,33.0,20.0,162.0,9.0,17.0
2009-10,San Diego St.,104,4,8,101.0,28.0,28.0,25.0,25.0,9.0,41.0,23.0,11.0,28.0,34.0,16.0,106.0,14.0,15.0
2010-11,San Diego St.,48,9,4,160.0,22.0,36.0,3.0,34.0,3.0,152.0,12.0,17.0,41.0,34.0,21.0,103.0,16.0,16.0
2011-12,San Diego St.,70,8,5,135.0,26.0,34.0,31.0,26.0,8.0,99.0,25.0,7.0,41.0,32.0,24.0,101.0,18.0,10.0
2012-13,San Diego St.,61,9,4,97.0,31.0,31.0,35.0,23.0,11.0,49.0,27.0,7.0,48.0,36.0,20.0,43.0,23.0,8.0
2013-14,San Diego St.,77,8,5,40.0,42.0,21.0,13.0,31.0,5.0,217.0,13.0,17.0,43.0,40.0,19.0,89.0,16.0,14.0
2014-15,San Diego St.,77,7,6,76.0,40.0,21.0,26.0,27.0,9.0,225.0,12.0,19.0,38.0,38.0,20.0,139.0,14.0,15.0
2015-16,San Diego St.,53,11,3,189.0,21.0,38.0,30.0,28.0,10.0,238.0,12.0,19.0,63.0,30.0,22.0,145.0,12.0,19.0
2016-17,San Diego St.,45,11,3,73.0,42.0,21.0,99.0,19.0,14.0,270.0,11.0,19.0,45.0,31.0,18.0,83.0,17.0,15.0
2017-18,San Diego St.,51,10,3,53.0,39.0,21.0,64.0,22.0,11.0,270.0,11.0,19.0,102.0,20.0,31.0,142.0,16.0,15.0
2018-19,San Diego St.,90,7,6,79.0,32.0,25.0,116.0,21.0,13.0,208.0,14.0,18.0,99.0,25.0,26.0,202.0,9.0,20.0
2019-20,San Diego St.,62,10,3,43.0,10.0,6.0,4.0,29.0,2.0,246.0,13.0,17.0,37.0,17.0,11.0,147.0,15.0,14.0
2020-21,San Diego St.,60,4,4,68.0,30.0,16.0,10.0,22.0,5.0,225.0,7.0,17.0,86.0,28.0,16.0,186.0,6.0,9.0
2021-22,San Diego St.,72,12,2,218.0,16.0,34.0,20.0,23.0,9.0,188.0,14.0,16.0,62.0,28.0,12.0,217.0,8.0,22.0
2006-07,San Jose St.,86,9,4,161.0,34.0,26.0,257.0,5.0,25.0,314.0,5.0,27.0,179.0,23.0,28.0,114.0,19.0,12.0
2007-08,San Jose St.,93,5,7,124.0,31.0,25.0,251.0,13.0,19.0,333.0,3.0,28.0,144.0,26.0,35.0,179.0,14.0,15.0
2008-09,San Jose St.,101,6,6,80.0,41.0,20.0,193.0,13.0,17.0,337.0,2.0,28.0,197.0,19.0,37.0,183.0,13.0,18.0
2009-10,San Jose St.,114,2,10,208.0,23.0,37.0,176.0,14.0,17.0,306.0,6.0,23.0,102.0,34.0,25.0,283.0,1.0,27.0
2010-11,San Jose St.,113,1,12,124.0,35.0,26.0,153.0,17.0,16.0,336.0,2.0,27.0,205.0,19.0,35.0,221.0,8.0,22.0
2011-12,San Jose St.,91,5,7,210.0,22.0,29.0,278.0,9.0,22.0,295.0,11.0,19.0,98.0,28.0,28.0,170.0,12.0,17.0
2012-13,San Jose St.,56,11,2,261.0,17.0,41.0,259.0,9.0,20.0,281.0,11.0,19.0,57.0,42.0,17.0,184.0,14.0,16.0
2013-14,San Jose St.,78,6,6,195.0,19.0,38.0,278.0,7.0,24.0,265.0,11.0,19.0,79.0,30.0,24.0,238.0,8.0,23.0
2014-15,San Jose St.,110,3,9,265.0,13.0,44.0,336.0,2.0,28.0,227.0,15.0,17.0,63.0,37.0,19.0,311.0,4.0,27.0
2015-16,San Jose St.,87,6,7,232.0,17.0,39.0,299.0,9.0,22.0,200.0,13.0,17.0,65.0,28.0,24.0,229.0,13.0,18.0
2016-17,San Jose St.,102,4,8,222.0,19.0,35.0,191.0,14.0,16.0,203.0,11.0,21.0,53.0,37.0,19.0,195.0,12.0,18.0
2017-18,San Jose St.,126,2,11,133.0,27.0,30.0,314.0,4.0,26.0,277.0,7.0,23.0,55.0,32.0,17.0,140.0,17.0,12.0
2018-19,San Jose St.,119,1,11,182.0,20.0,34.0,341.0,4.0,27.0,298.0,6.0,24.0,49.0,37.0,16.0,148.0,14.0,11.0
2019-20,San Jose St.,103,5,7,284.0,5.0,12.0,287.0,6.0,24.0,148.0,18.0,12.0,71.0,21.0,5.0,224.0,10.0,19.0
2020-21,San José State Spartans,71,7,1,,,,,,,,,,,,,,,
2021-22,San José State Spartans,108,5,7,,,,,,,,,,,,,,,
2012-13,South Alabama,118,2,11,18.0,43.0,20.0,160.0,17.0,13.0,171.0,17.0,13.0,15.0,48.0,9.0,212.0,13.0,17.0
2013-14,South Alabama,89,6,6,153.0,22.0,33.0,281.0,11.0,20.0,316.0,8.0,20.0,20.0,42.0,14.0,192.0,14.0,15.0
2014-15,South Alabama,98,6,7,81.0,37.0,20.0,271.0,12.0,21.0,316.0,5.0,24.0,28.0,40.0,13.0,201.0,12.0,19.0
2015-16,South Alabama,117,5,7,43.0,42.0,22.0,240.0,14.0,19.0,193.0,15.0,15.0,46.0,33.0,18.0,163.0,13.0,15.0
2016-17,South Alabama,114,6,7,32.0,40.0,21.0,229.0,14.0,18.0,246.0,11.0,20.0,56.0,35.0,20.0,198.0,16.0,14.0
2017-18,South Alabama,114,4,8,51.0,32.0,25.0,271.0,14.0,18.0,179.0,19.0,12.0,68.0,29.0,27.0,133.0,17.0,10.0
2018-19,South Alabama,127,3,9,104.0,30.0,26.0,236.0,17.0,17.0,98.0,24.0,10.0,146.0,18.0,31.0,196.0,13.0,16.0
2019-20,South Alabama,122,2,10,163.0,8.0,10.0,169.0,17.0,11.0,211.0,14.0,17.0,140.0,8.0,16.0,129.0,20.0,11.0
2020-21,South Alabama,114,4,7,53.0,36.0,22.0,135.0,13.0,11.0,249.0,11.0,13.0,38.0,30.0,19.0,210.0,8.0,14.0
2021-22,South Alabama,109,5,7,69.0,27.0,19.0,167.0,17.0,12.0,310.0,5.0,18.0,75.0,16.0,17.0,52.0,25.0,7.0
2006-07,South Carolina,28,8,5,7.0,46.0,20.0,103.0,14.0,16.0,76.0,18.0,15.0,29.0,38.0,26.0,84.0,15.0,17.0
2007-08,South Carolina,29,6,6,23.0,40.0,23.0,157.0,14.0,18.0,85.0,16.0,16.0,48.0,21.0,26.0,115.0,14.0,15.0
2008-09,South Carolina,36,7,6,21.0,40.0,23.0,68.0,21.0,10.0,114.0,10.0,18.0,56.0,21.0,24.0,63.0,21.0,9.0
2009-10,South Carolina,38,7,6,7.0,54.0,16.0,98.0,15.0,16.0,55.0,14.0,15.0,109.0,11.0,40.0,108.0,14.0,16.0
2010-11,South Carolina,15,9,5,5.0,55.0,14.0,140.0,14.0,16.0,57.0,18.0,15.0,82.0,26.0,30.0,157.0,7.0,23.0
2011-12,South Carolina,18,11,2,7.0,49.0,20.0,191.0,10.0,21.0,24.0,25.0,10.0,99.0,23.0,32.0,113.0,14.0,16.0
2012-13,South Carolina,11,11,2,13.0,43.0,20.0,228.0,14.0,18.0,21.0,25.0,8.0,37.0,34.0,25.0,88.0,18.0,14.0
2013-14,South Carolina,10,11,2,15.0,44.0,18.0,139.0,14.0,20.0,6.0,27.0,4.0,34.0,36.0,22.0,129.0,12.0,19.0
2014-15,South Carolina,33,7,6,63.0,32.0,25.0,97.0,17.0,16.0,4.0,34.0,3.0,32.0,38.0,22.0,108.0,17.0,14.0
2015-16,South Carolina,64,3,9,13.0,46.0,18.0,73.0,25.0,9.0,4.0,31.0,1.0,24.0,38.0,23.0,153.0,13.0,18.0
2016-17,South Carolina,72,6,7,31.0,35.0,25.0,24.0,26.0,11.0,3.0,27.0,4.0,22.0,34.0,25.0,112.0,18.0,12.0
2017-18,South Carolina,34,9,4,28.0,37.0,26.0,90.0,17.0,16.0,11.0,26.0,6.0,9.0,49.0,17.0,156.0,12.0,18.0
2018-19,South Carolina,35,7,6,82.0,28.0,28.0,79.0,16.0,16.0,17.0,21.0,9.0,23.0,38.0,19.0,25.0,18.0,6.0
2019-20,South Carolina,41,4,8,103.0,12.0,4.0,66.0,18.0,13.0,1.0,32.0,1.0,15.0,15.0,6.0,39.0,20.0,12.0
2020-21,South Carolina,79,2,8,20.0,34.0,23.0,178.0,6.0,15.0,1.0,26.0,5.0,48.0,26.0,26.0,170.0,12.0,10.0
2021-22,South Carolina,69,7,6,67.0,24.0,22.0,79.0,17.0,13.0,1.0,35.0,2.0,44.0,23.0,20.0,41.0,14.0,15.0
2006-07,South Florida,47,9,4,55.0,34.0,26.0,185.0,12.0,18.0,46.0,21.0,12.0,72.0,44.0,22.0,173.0,12.0,17.0
2007-08,South Florida,17,9,4,65.0,31.0,27.0,202.0,12.0,19.0,78.0,16.0,16.0,31.0,44.0,20.0,111.0,19.0,10.0
2008-09,South Florida,26,8,5,73.0,34.0,25.0,190.0,9.0,22.0,30.0,27.0,10.0,49.0,34.0,22.0,131.0,17.0,14.0
2009-10,South Florida,48,8,5,93.0,26.0,32.0,83.0,20.0,13.0,116.0,15.0,16.0,88.0,24.0,29.0,69.0,18.0,10.0
2010-11,South Florida,51,8,5,96.0,25.0,29.0,159.0,10.0,23.0,134.0,12.0,19.0,56.0,33.0,21.0,203.0,10.0,18.0
2011-12,South Florida,44,5,7,71.0,38.0,22.0,39.0,22.0,14.0,78.0,19.0,16.0,15.0,50.0,14.0,154.0,12.0,16.0
2012-13,South Florida,68,3,9,72.0,36.0,22.0,150.0,12.0,19.0,51.0,22.0,11.0,35.0,45.0,16.0,126.0,17.0,15.0
2013-14,South Florida,107,2,10,142.0,27.0,31.0,227.0,12.0,20.0,57.0,19.0,12.0,30.0,43.0,17.0,135.0,17.0,15.0
