season,team,conf,win_pct_men,win_pct_avg_men,w_men,w_mba,w_mbb,w_mfb,l_men,l_mba,l_mbb,l_mfb,win_pct_women,win_pct_avg_women,w_women,w_wbb,w_wsb,w_wvb,l_women,l_wbb,l_wsb,l_wvb,diff_win_pct,diff_win_pct_avg,rpi_avg_men,rpi_mba,rpi_mbb,fpi_mfb,rpi_avg_women,rpi_wbb,rpi_wsb,rpi_wvb,diff_rpi_avg,rank_win_pct_men,rank_win_pct_women,rank_win_pct_avg_men,rank_win_pct_avg_women,rank_diff_win_pct,rank_diff_win_pct_avg,rank_diff_rpi_avg,rank_diff_win_pct_abs,rank_diff_win_pct_avg_abs,rank_diff_rpi_avg_abs
2011-12,Stanford,Pac-12,0.72,0.75,78.0,41.0,26.0,11,31.0,18.0,11.0,2,0.77,0.79,97.0,35.0,40.0,22.0,29.0,2.0,19.0,8.0,-0.05,-0.04,28.0,11.0,69.0,5,15.0,3.0,20.0,21.0,14.0,56.0,56.0,32.0,34.0,865.0,799.0,489.0,406.0,267.0,332.0
2012-13,Stanford,Pac-12,0.62,0.67,63.0,32.0,19.0,12,39.0,22.0,15.0,2,0.78,0.82,102.0,33.0,39.0,30.0,28.0,3.0,21.0,4.0,-0.17,-0.15,50.0,63.0,74.0,13,10.0,4.0,25.0,1.0,40.0,371.0,43.0,175.0,15.0,1305.0,1220.0,227.0,1178.0,1033.0,863.0
2013-14,Stanford,Pac-12,0.62,0.67,69.0,35.0,23.0,11,42.0,26.0,13.0,3,0.72,0.76,86.0,29.0,30.0,27.0,34.0,3.0,25.0,6.0,-0.1,-0.09,24.0,27.0,40.0,5,19.0,3.0,49.0,6.0,5.0,371.0,167.0,175.0,77.0,1075.0,1009.0,589.0,775.0,667.0,122.0
2014-15,Stanford,Pac-12,0.53,0.56,56.0,24.0,24.0,8,50.0,32.0,13.0,5,0.61,0.66,76.0,26.0,17.0,33.0,49.0,10.0,37.0,2.0,-0.08,-0.1,49.0,102.0,34.0,12,37.0,17.0,94.0,1.0,12.0,877.0,550.0,648.0,321.0,993.0,1049.0,513.0,637.0,747.0,281.0
2015-16,Stanford,Pac-12,0.59,0.64,58.0,31.0,15.0,12,40.0,23.0,15.0,2,0.55,0.6,60.0,24.0,13.0,23.0,49.0,7.0,35.0,7.0,0.04,0.04,56.0,74.0,87.0,7,55.0,9.0,142.0,13.0,1.0,522.0,804.0,279.0,562.0,460.0,496.0,640.0,317.0,267.0,15.0
2016-17,Stanford,Pac-12,0.65,0.65,66.0,42.0,14.0,10,36.0,16.0,17.0,3,0.63,0.67,74.0,28.0,19.0,27.0,44.0,5.0,32.0,7.0,0.02,-0.02,45.0,13.0,105.0,18,31.0,6.0,83.0,5.0,14.0,233.0,467.0,246.0,296.0,559.0,707.0,489.0,143.0,95.0,332.0
2017-18,Stanford,Pac-12,0.69,0.66,74.0,46.0,19.0,9,33.0,12.0,16.0,5,0.63,0.67,76.0,22.0,24.0,30.0,45.0,10.0,31.0,4.0,0.06,-0.01,35.0,6.0,86.0,13,41.0,13.0,105.0,5.0,-6.0,111.0,467.0,208.0,296.0,391.0,677.0,736.0,486.0,33.0,148.0
2018-19,Stanford,Pac-12,0.67,0.65,69.0,45.0,15.0,9,34.0,14.0,16.0,4,0.77,0.82,85.0,28.0,33.0,24.0,25.0,4.0,20.0,1.0,-0.1,-0.17,45.0,10.0,103.0,21,12.0,4.0,31.0,1.0,33.0,174.0,56.0,246.0,15.0,1075.0,1280.0,286.0,775.0,1131.0,752.0
2019-20,Stanford,Pac-12,0.48,0.42,29.0,5.0,20.0,4,31.0,11.0,12.0,8,0.85,0.85,79.0,27.0,22.0,30.0,14.0,6.0,4.0,4.0,-0.37,-0.43,111.0,240.0,33.0,59,23.0,6.0,61.0,2.0,88.0,1122.0,3.0,1267.0,4.0,1482.0,1485.0,23.0,1479.0,1483.0,1362.0
2020-21,Stanford,Pac-12,0.64,0.63,57.0,39.0,14.0,4,32.0,17.0,13.0,2,0.68,0.58,64.0,31.0,31.0,2.0,30.0,2.0,20.0,8.0,-0.04,0.04,38.0,7.0,73.0,34,108.0,2.0,39.0,282.0,-70.0,287.0,289.0,315.0,644.0,819.0,496.0,1307.0,317.0,267.0,1240.0
2021-22,Stanford,Pac-12,0.55,0.47,48.0,29.0,16.0,3,39.0,14.0,16.0,9,0.74,0.74,77.0,32.0,26.0,19.0,27.0,4.0,12.0,11.0,-0.19,-0.26,74.0,28.0,104.0,91,22.0,2.0,35.0,30.0,52.0,753.0,114.0,1096.0,111.0,1353.0,1431.0,145.0,1252.0,1401.0,1037.0
2006-07,Temple,AAC,0.32,0.27,31.0,18.0,12.0,1,66.0,37.0,18.0,11,0.58,0.58,59.0,25.0,18.0,16.0,43.0,8.0,21.0,14.0,-0.26,-0.31,181.0,239.0,184.0,119,98.0,28.0,128.0,138.0,83.0,1459.0,675.0,1474.0,644.0,1437.0,1463.0,32.0,1406.0,1450.0,1337.0
2007-08,Temple,AAC,0.51,0.48,52.0,27.0,21.0,4,50.0,29.0,13.0,8,0.48,0.48,52.0,21.0,15.0,16.0,57.0,13.0,24.0,20.0,0.03,-0.0,113.0,173.0,51.0,114,139.0,55.0,203.0,160.0,-27.0,970.0,1108.0,1052.0,1092.0,503.0,645.0,978.0,223.0,1.0,626.0
2008-09,Temple,AAC,0.46,0.47,44.0,17.0,22.0,5,52.0,33.0,12.0,7,0.5,0.52,51.0,21.0,15.0,15.0,50.0,10.0,25.0,15.0,-0.05,-0.05,124.0,260.0,33.0,79,136.0,31.0,241.0,136.0,-12.0,1206.0,1025.0,1096.0,919.0,865.0,840.0,809.0,406.0,345.0,281.0
2009-10,Temple,AAC,0.53,0.6,52.0,14.0,29.0,9,47.0,37.0,6.0,4,0.53,0.55,58.0,25.0,19.0,14.0,51.0,9.0,30.0,12.0,-0.01,0.04,117.0,266.0,11.0,74,107.0,28.0,206.0,87.0,10.0,877.0,895.0,441.0,785.0,687.0,496.0,548.0,46.0,267.0,224.0
2010-11,Temple,AAC,0.59,0.63,58.0,24.0,26.0,8,41.0,29.0,8.0,4,0.47,0.45,50.0,24.0,22.0,4.0,57.0,9.0,23.0,25.0,0.12,0.18,121.0,267.0,27.0,69,140.0,35.0,135.0,251.0,-19.0,522.0,1142.0,315.0,1188.0,224.0,104.0,894.0,905.0,1176.0,449.0
2011-12,Temple,AAC,0.53,0.6,52.0,19.0,24.0,9,46.0,34.0,8.0,4,0.53,0.51,58.0,23.0,27.0,8.0,52.0,10.0,22.0,20.0,0.0,0.09,109.0,255.0,22.0,49,143.0,48.0,134.0,246.0,-34.0,877.0,895.0,441.0,960.0,642.0,303.0,1052.0,1.0,667.0,767.0
2012-13,Temple,AAC,0.51,0.49,46.0,18.0,24.0,4,45.0,28.0,10.0,7,0.54,0.54,65.0,14.0,32.0,19.0,55.0,18.0,26.0,11.0,-0.04,-0.05,126.0,252.0,40.0,86,148.0,129.0,155.0,159.0,-22.0,970.0,850.0,1016.0,837.0,819.0,840.0,921.0,317.0,345.0,519.0
2013-14,Temple,AAC,0.29,0.26,26.0,15.0,9.0,2,64.0,32.0,22.0,10,0.45,0.47,47.0,14.0,15.0,18.0,58.0,16.0,30.0,12.0,-0.16,-0.21,163.0,221.0,175.0,94,172.0,102.0,231.0,183.0,-9.0,1477.0,1204.0,1478.0,1133.0,1273.0,1363.0,767.0,1119.0,1290.0,205.0
2006-07,Tennessee,SEC,0.63,0.65,67.0,34.0,24.0,9,40.0,25.0,11.0,4,0.83,0.81,116.0,34.0,63.0,19.0,23.0,3.0,8.0,12.0,-0.21,-0.15,28.0,56.0,12.0,15,17.0,1.0,2.0,48.0,11.0,327.0,11.0,246.0,19.0,1391.0,1220.0,529.0,1321.0,1033.0,249.0
2007-08,Tennessee,SEC,0.64,0.69,68.0,27.0,31.0,10,38.0,29.0,5.0,4,0.73,0.69,97.0,36.0,50.0,11.0,36.0,2.0,16.0,18.0,-0.09,-0.01,39.0,95.0,3.0,20,39.0,1.0,8.0,107.0,1.0,287.0,139.0,123.0,236.0,1035.0,677.0,640.0,710.0,33.0,15.0
2008-09,Tennessee,SEC,0.51,0.5,52.0,26.0,21.0,5,49.0,29.0,13.0,7,0.68,0.68,84.0,22.0,40.0,22.0,39.0,11.0,18.0,10.0,-0.17,-0.18,43.0,58.0,29.0,42,24.0,11.0,12.0,50.0,19.0,970.0,289.0,965.0,261.0,1305.0,1303.0,428.0,1178.0,1176.0,449.0
2009-10,Tennessee,SEC,0.61,0.61,65.0,30.0,28.0,7,41.0,26.0,9.0,6,0.8,0.81,105.0,32.0,49.0,24.0,26.0,3.0,15.0,8.0,-0.19,-0.2,26.0,45.0,9.0,24,11.0,3.0,12.0,17.0,15.0,420.0,23.0,411.0,19.0,1353.0,1349.0,476.0,1252.0,1263.0,356.0
2010-11,Tennessee,SEC,0.5,0.49,50.0,25.0,19.0,6,51.0,29.0,15.0,7,0.83,0.83,108.0,34.0,49.0,25.0,22.0,3.0,12.0,7.0,-0.34,-0.34,67.0,116.0,41.0,43,11.0,4.0,13.0,15.0,56.0,1034.0,11.0,1016.0,10.0,1478.0,1469.0,124.0,1472.0,1463.0,1090.0
2011-12,Tennessee,SEC,0.48,0.47,48.0,24.0,19.0,5,53.0,31.0,15.0,7,0.8,0.8,107.0,27.0,52.0,28.0,27.0,9.0,14.0,4.0,-0.32,-0.33,84.0,121.0,90.0,42,8.0,5.0,5.0,14.0,76.0,1122.0,23.0,1096.0,27.0,1470.0,1467.0,47.0,1461.0,1460.0,1291.0
2012-13,Tennessee,SEC,0.48,0.48,47.0,22.0,20.0,5,50.0,30.0,13.0,7,0.78,0.77,101.0,27.0,52.0,22.0,28.0,8.0,12.0,8.0,-0.3,-0.29,75.0,123.0,66.0,35,13.0,8.0,4.0,26.0,62.0,1122.0,43.0,1052.0,54.0,1463.0,1455.0,98.0,1452.0,1439.0,1159.0
2013-14,Tennessee,SEC,0.58,0.55,60.0,31.0,24.0,5,43.0,23.0,13.0,7,0.67,0.64,82.0,27.0,46.0,9.0,40.0,5.0,12.0,23.0,-0.09,-0.09,50.0,53.0,37.0,59,67.0,5.0,12.0,184.0,-17.0,575.0,319.0,701.0,402.0,1035.0,1009.0,867.0,710.0,667.0,403.0
2014-15,Tennessee,SEC,0.49,0.51,47.0,24.0,16.0,7,48.0,26.0,16.0,6,0.64,0.61,85.0,30.0,47.0,8.0,47.0,6.0,17.0,24.0,-0.15,-0.1,69.0,74.0,102.0,31,76.0,3.0,9.0,215.0,-7.0,1081.0,427.0,918.0,524.0,1253.0,1049.0,744.0,1076.0,747.0,164.0
2015-16,Tennessee,SEC,0.51,0.55,53.0,29.0,15.0,9,51.0,28.0,19.0,4,0.67,0.65,83.0,19.0,43.0,21.0,41.0,13.0,16.0,12.0,-0.16,-0.11,80.0,88.0,142.0,9,51.0,28.0,15.0,110.0,29.0,970.0,319.0,701.0,359.0,1273.0,1093.0,321.0,1119.0,814.0,664.0
2016-17,Tennessee,SEC,0.54,0.57,52.0,27.0,16.0,9,45.0,25.0,16.0,4,0.69,0.66,84.0,19.0,48.0,17.0,37.0,11.0,12.0,14.0,-0.16,-0.09,52.0,59.0,80.0,17,39.0,19.0,12.0,86.0,13.0,819.0,252.0,601.0,321.0,1273.0,1009.0,502.0,1119.0,667.0,313.0
2017-18,Tennessee,SEC,0.57,0.53,59.0,29.0,26.0,4,44.0,27.0,9.0,8,0.7,0.66,84.0,24.0,48.0,12.0,36.0,7.0,14.0,15.0,-0.13,-0.13,53.0,75.0,10.0,73,36.0,9.0,10.0,88.0,17.0,628.0,215.0,807.0,321.0,1182.0,1157.0,457.0,959.0,931.0,403.0
2018-19,Tennessee,SEC,0.69,0.64,76.0,40.0,31.0,5,34.0,21.0,6.0,7,0.71,0.71,83.0,19.0,43.0,21.0,34.0,12.0,17.0,5.0,-0.02,-0.08,29.0,13.0,9.0,65,36.0,60.0,17.0,32.0,-7.0,111.0,190.0,279.0,179.0,741.0,966.0,744.0,143.0,590.0,164.0
2019-20,Tennessee,SEC,0.66,0.68,40.0,15.0,17.0,8,21.0,2.0,14.0,5,0.62,0.62,50.0,21.0,14.0,15.0,31.0,10.0,8.0,13.0,0.04,0.07,63.0,93.0,63.0,33,55.0,66.0,21.0,77.0,8.0,207.0,511.0,146.0,475.0,460.0,377.0,563.0,317.0,504.0,187.0
2020-21,Tennessee,SEC,0.68,0.57,71.0,50.0,18.0,3,34.0,18.0,9.0,7,0.71,0.68,70.0,17.0,41.0,12.0,29.0,8.0,13.0,8.0,-0.03,-0.11,40.0,6.0,60.0,53,41.0,20.0,8.0,96.0,-2.0,142.0,190.0,601.0,261.0,781.0,1093.0,686.0,223.0,814.0,47.0
2021-22,Tennessee,SEC,0.79,0.73,76.0,42.0,27.0,7,20.0,6.0,8.0,6,0.7,0.7,72.0,25.0,27.0,20.0,31.0,9.0,12.0,10.0,0.09,0.03,11.0,1.0,5.0,26,17.0,10.0,12.0,28.0,-6.0,3.0,215.0,52.0,215.0,301.0,533.0,736.0,710.0,174.0,148.0
2006-07,Texas,Big 12,0.73,0.74,81.0,46.0,25.0,10,30.0,17.0,10.0,3,0.65,0.66,77.0,18.0,35.0,24.0,41.0,14.0,20.0,7.0,0.08,0.08,12.0,5.0,26.0,4,29.0,52.0,30.0,6.0,-18.0,41.0,390.0,40.0,321.0,326.0,343.0,879.0,637.0,590.0,423.0
2007-08,Texas,Big 12,0.71,0.74,80.0,39.0,31.0,10,32.0,22.0,7.0,3,0.66,0.69,78.0,22.0,29.0,27.0,40.0,13.0,23.0,4.0,0.05,0.06,12.0,19.0,6.0,11,23.0,24.0,39.0,5.0,-11.0,70.0,358.0,40.0,236.0,423.0,418.0,796.0,406.0,438.0,249.0
2008-09,Texas,Big 12,0.75,0.78,85.0,50.0,23.0,12,29.0,16.0,12.0,1,0.71,0.73,90.0,21.0,40.0,29.0,36.0,12.0,20.0,4.0,0.03,0.05,15.0,2.0,38.0,4,18.0,24.0,27.0,4.0,-4.0,20.0,190.0,13.0,128.0,503.0,453.0,714.0,223.0,345.0,104.0
2009-10,Texas,Big 12,0.78,0.81,87.0,50.0,24.0,13,24.0,13.0,10.0,1,0.77,0.78,94.0,22.0,43.0,29.0,28.0,11.0,15.0,2.0,0.01,0.03,14.0,6.0,35.0,2,10.0,16.0,14.0,1.0,4.0,6.0,56.0,3.0,42.0,599.0,533.0,604.0,46.0,174.0,104.0
2010-11,Texas,Big 12,0.71,0.64,82.0,49.0,28.0,5,34.0,19.0,8.0,7,0.75,0.74,92.0,19.0,46.0,27.0,30.0,14.0,10.0,6.0,-0.05,-0.1,22.0,11.0,11.0,44,20.0,43.0,7.0,10.0,2.0,70.0,88.0,279.0,111.0,865.0,1049.0,626.0,406.0,747.0,47.0
2011-12,Texas,Big 12,0.59,0.59,58.0,30.0,20.0,8,41.0,22.0,14.0,5,0.74,0.73,90.0,18.0,47.0,25.0,32.0,14.0,13.0,5.0,-0.15,-0.13,43.0,52.0,57.0,21,20.0,50.0,8.0,2.0,23.0,522.0,114.0,496.0,128.0,1253.0,1157.0,381.0,1076.0,931.0,547.0
2012-13,Texas,Big 12,0.53,0.56,52.0,27.0,16.0,9,46.0,24.0,18.0,4,0.74,0.7,92.0,12.0,51.0,29.0,32.0,18.0,10.0,4.0,-0.21,-0.14,71.0,74.0,121.0,18,42.0,122.0,2.0,2.0,29.0,877.0,114.0,648.0,215.0,1391.0,1188.0,321.0,1321.0,980.0,664.0
2013-14,Texas,Big 12,0.68,0.66,78.0,46.0,24.0,8,37.0,21.0,11.0,5,0.69,0.72,83.0,21.0,35.0,27.0,37.0,11.0,23.0,3.0,-0.01,-0.06,22.0,3.0,41.0,23,17.0,24.0,26.0,2.0,5.0,142.0,252.0,208.0,153.0,687.0,890.0,589.0,46.0,438.0,122.0
2014-15,Texas,Big 12,0.55,0.53,56.0,30.0,20.0,6,46.0,25.0,14.0,7,0.74,0.76,89.0,24.0,38.0,27.0,31.0,11.0,17.0,3.0,-0.19,-0.23,58.0,86.0,51.0,38,17.0,19.0,31.0,2.0,41.0,753.0,114.0,807.0,77.0,1353.0,1386.0,218.0,1252.0,1339.0,882.0
2015-16,Texas,Big 12,0.49,0.49,50.0,25.0,20.0,5,52.0,32.0,13.0,7,0.81,0.83,96.0,28.0,38.0,30.0,23.0,4.0,16.0,3.0,-0.32,-0.34,71.0,128.0,34.0,50,13.0,7.0,30.0,2.0,58.0,1081.0,17.0,1016.0,10.0,1470.0,1469.0,115.0,1461.0,1463.0,1116.0
2016-17,Texas,Big 12,0.51,0.46,55.0,39.0,11.0,5,53.0,24.0,22.0,7,0.68,0.72,83.0,23.0,33.0,27.0,39.0,8.0,26.0,5.0,-0.17,-0.26,72.0,17.0,156.0,44,15.0,13.0,30.0,2.0,57.0,970.0,289.0,1136.0,153.0,1305.0,1431.0,120.0,1178.0,1401.0,1109.0
2017-18,Texas,Big 12,0.61,0.58,68.0,42.0,19.0,7,44.0,23.0,15.0,6,0.71,0.76,86.0,26.0,33.0,27.0,35.0,6.0,26.0,3.0,-0.1,-0.18,32.0,19.0,52.0,25,18.0,12.0,37.0,6.0,14.0,420.0,190.0,550.0,77.0,1075.0,1303.0,489.0,775.0,1176.0,332.0
2018-19,Texas,Big 12,0.55,0.59,58.0,27.0,21.0,10,47.0,27.0,16.0,4,0.74,0.75,86.0,23.0,46.0,17.0,30.0,9.0,17.0,4.0,-0.19,-0.16,40.0,68.0,33.0,19,13.0,28.0,8.0,4.0,27.0,753.0,114.0,496.0,93.0,1353.0,1252.0,346.0,1252.0,1087.0,626.0
2019-20,Texas,Big 12,0.67,0.68,41.0,14.0,19.0,8,20.0,3.0,12.0,5,0.78,0.79,67.0,20.0,24.0,23.0,19.0,12.0,3.0,4.0,-0.11,-0.1,41.0,34.0,70.0,20,17.0,44.0,3.0,4.0,24.0,174.0,43.0,146.0,34.0,1111.0,1049.0,370.0,835.0,747.0,569.0
2020-21,Texas,Big 12,0.73,0.72,76.0,50.0,19.0,7,28.0,17.0,8.0,3,0.79,0.8,87.0,21.0,39.0,27.0,23.0,10.0,11.0,2.0,-0.06,-0.08,10.0,4.0,21.0,6,13.0,26.0,11.0,2.0,-3.0,41.0,35.0,69.0,27.0,908.0,966.0,699.0,486.0,590.0,74.0
2021-22,Texas,Big 12,0.63,0.58,61.0,34.0,22.0,5,36.0,17.0,12.0,7,0.8,0.82,86.0,29.0,30.0,27.0,21.0,7.0,12.0,2.0,-0.17,-0.24,28.0,16.0,45.0,24,9.0,8.0,15.0,4.0,19.0,327.0,23.0,550.0,15.0,1305.0,1406.0,428.0,1178.0,1368.0,449.0
2006-07,Texas A&M,SEC,0.74,0.73,84.0,48.0,27.0,9,30.0,19.0,7.0,4,0.69,0.66,83.0,25.0,46.0,12.0,37.0,7.0,14.0,16.0,0.05,0.08,17.0,6.0,15.0,30,27.0,23.0,7.0,50.0,-10.0,30.0,252.0,52.0,321.0,423.0,343.0,780.0,406.0,590.0,224.0
2007-08,Texas A&M,SEC,0.68,0.65,78.0,46.0,25.0,7,36.0,19.0,11.0,6,0.79,0.77,107.0,29.0,57.0,21.0,28.0,8.0,10.0,10.0,-0.11,-0.12,32.0,18.0,41.0,37,30.0,8.0,5.0,77.0,2.0,142.0,35.0,246.0,54.0,1111.0,1126.0,626.0,835.0,872.0,47.0
2008-09,Texas A&M,SEC,0.61,0.55,65.0,37.0,24.0,4,42.0,24.0,10.0,8,0.63,0.63,75.0,27.0,32.0,16.0,44.0,8.0,22.0,14.0,-0.02,-0.08,44.0,18.0,32.0,81,33.0,8.0,34.0,57.0,11.0,420.0,467.0,701.0,439.0,741.0,966.0,529.0,143.0,590.0,249.0
2009-10,Texas A&M,SEC,0.66,0.61,73.0,43.0,24.0,6,38.0,21.0,10.0,7,0.72,0.71,90.0,26.0,44.0,20.0,35.0,8.0,16.0,11.0,-0.06,-0.1,28.0,20.0,13.0,52,19.0,7.0,17.0,33.0,9.0,207.0,167.0,411.0,179.0,908.0,1049.0,557.0,486.0,747.0,205.0
2010-11,Texas A&M,SEC,0.7,0.7,80.0,47.0,24.0,9,35.0,22.0,9.0,4,0.71,0.68,90.0,33.0,44.0,13.0,37.0,5.0,15.0,17.0,-0.01,0.02,21.0,9.0,34.0,19,42.0,3.0,14.0,110.0,-22.0,88.0,190.0,106.0,261.0,687.0,573.0,921.0,46.0,95.0,519.0
2011-12,Texas A&M,SEC,0.6,0.56,64.0,43.0,14.0,7,42.0,18.0,18.0,6,0.7,0.71,88.0,24.0,41.0,23.0,37.0,11.0,18.0,8.0,-0.1,-0.15,64.0,16.0,166.0,11,12.0,7.0,10.0,19.0,52.0,470.0,215.0,648.0,179.0,1075.0,1220.0,145.0,775.0,1033.0,1037.0
2012-13,Texas A&M,SEC,0.58,0.64,63.0,34.0,18.0,11,46.0,29.0,15.0,2,0.73,0.74,92.0,25.0,42.0,25.0,34.0,10.0,18.0,6.0,-0.15,-0.1,47.0,32.0,105.0,3,15.0,11.0,17.0,17.0,32.0,575.0,139.0,279.0,111.0,1253.0,1049.0,293.0,1076.0,747.0,734.0
2013-14,Texas A&M,SEC,0.58,0.6,63.0,36.0,18.0,9,46.0,26.0,16.0,4,0.66,0.66,80.0,24.0,37.0,19.0,42.0,8.0,22.0,12.0,-0.08,-0.06,65.0,31.0,147.0,16,22.0,14.0,22.0,29.0,43.0,575.0,358.0,441.0,321.0,993.0,890.0,195.0,637.0,438.0,910.0
2014-15,Texas A&M,SEC,0.73,0.69,74.0,45.0,21.0,8,28.0,11.0,12.0,5,0.68,0.69,84.0,23.0,40.0,21.0,39.0,10.0,20.0,9.0,0.04,-0.0,32.0,6.0,68.0,23,26.0,34.0,21.0,22.0,7.0,41.0,289.0,123.0,236.0,460.0,645.0,572.0,317.0,1.0,164.0
2015-16,Texas A&M,SEC,0.74,0.71,85.0,49.0,28.0,8,30.0,16.0,9.0,5,0.7,0.71,84.0,21.0,39.0,24.0,36.0,9.0,20.0,7.0,0.04,-0.0,14.0,4.0,18.0,21,15.0,19.0,17.0,9.0,-1.0,30.0,215.0,86.0,179.0,460.0,645.0,668.0,317.0,1.0,15.0
2016-17,Texas A&M,SEC,0.6,0.59,65.0,41.0,16.0,8,43.0,23.0,15.0,5,0.73,0.71,89.0,21.0,47.0,21.0,33.0,11.0,13.0,9.0,-0.13,-0.12,47.0,33.0,93.0,16,21.0,22.0,10.0,32.0,26.0,470.0,139.0,496.0,179.0,1182.0,1126.0,353.0,959.0,872.0,608.0
2017-18,Texas A&M,SEC,0.63,0.6,69.0,40.0,22.0,7,41.0,22.0,13.0,6,0.65,0.61,78.0,24.0,44.0,10.0,42.0,9.0,18.0,15.0,-0.02,-0.01,27.0,17.0,25.0,40,28.0,16.0,14.0,53.0,-0.0,327.0,390.0,441.0,524.0,741.0,677.0,654.0,143.0,33.0,1.0
2018-19,Texas A&M,SEC,0.58,0.59,62.0,39.0,14.0,9,45.0,23.0,18.0,4,0.58,0.6,66.0,24.0,28.0,14.0,47.0,7.0,27.0,13.0,-0.0,-0.01,37.0,18.0,80.0,13,51.0,16.0,50.0,88.0,-14.0,575.0,675.0,496.0,562.0,642.0,677.0,833.0,1.0,33.0,332.0
2019-20,Texas A&M,SEC,0.64,0.66,39.0,15.0,16.0,8,22.0,3.0,14.0,5,0.72,0.71,61.0,22.0,16.0,23.0,24.0,8.0,8.0,8.0,-0.08,-0.05,48.0,13.0,113.0,19,27.0,20.0,49.0,13.0,21.0,287.0,167.0,208.0,179.0,993.0,840.0,403.0,637.0,345.0,500.0
2020-21,Texas A&M,SEC,0.55,0.62,46.0,29.0,8.0,9,38.0,27.0,10.0,1,0.66,0.66,65.0,25.0,31.0,9.0,33.0,3.0,21.0,9.0,-0.12,-0.04,101.0,91.0,205.0,8,74.0,4.0,40.0,177.0,28.0,753.0,358.0,369.0,321.0,1147.0,799.0,333.0,905.0,267.0,641.0
2021-22,Texas A&M,SEC,0.66,0.66,64.0,30.0,26.0,8,33.0,16.0,13.0,4,0.55,0.54,52.0,14.0,24.0,14.0,43.0,15.0,14.0,14.0,0.11,0.12,32.0,24.0,58.0,14,60.0,81.0,32.0,67.0,-28.0,207.0,804.0,208.0,837.0,243.0,227.0,986.0,835.0,872.0,641.0
2012-13,Texas St.,Sun Belt,0.43,0.4,45.0,29.0,12.0,4,59.0,29.0,22.0,8,0.36,0.37,42.0,10.0,18.0,14.0,74.0,20.0,38.0,16.0,0.07,0.02,169.0,129.0,274.0,105,214.0,304.0,175.0,162.0,-44.0,1288.0,1411.0,1329.0,1389.0,357.0,573.0,1130.0,564.0,95.0,936.0
2013-14,Texas St.,Sun Belt,0.44,0.43,44.0,30.0,8.0,6,57.0,28.0,23.0,6,0.53,0.54,66.0,16.0,26.0,24.0,58.0,15.0,30.0,13.0,-0.1,-0.12,171.0,93.0,307.0,112,135.0,195.0,110.0,100.0,36.0,1263.0,895.0,1237.0,837.0,1075.0,1126.0,265.0,775.0,872.0,801.0
2014-15,Texas St.,Sun Belt,0.45,0.49,45.0,24.0,14.0,7,54.0,32.0,17.0,5,0.59,0.59,71.0,17.0,32.0,22.0,49.0,15.0,21.0,13.0,-0.14,-0.1,162.0,159.0,233.0,93,111.0,149.0,67.0,116.0,51.0,1231.0,641.0,1016.0,605.0,1222.0,1049.0,157.0,1027.0,747.0,1027.0
2015-16,Texas St.,Sun Belt,0.48,0.42,49.0,31.0,15.0,3,53.0,28.0,16.0,9,0.57,0.55,71.0,12.0,40.0,19.0,53.0,19.0,22.0,12.0,-0.09,-0.13,167.0,151.0,241.0,110,131.0,246.0,42.0,105.0,36.0,1122.0,723.0,1267.0,785.0,1035.0,1157.0,265.0,710.0,931.0,801.0
2016-17,Texas St.,Sun Belt,0.5,0.42,53.0,29.0,22.0,2,54.0,30.0,14.0,10,0.65,0.63,79.0,16.0,42.0,21.0,43.0,14.0,17.0,12.0,-0.15,-0.2,158.0,173.0,172.0,128,93.0,168.0,29.0,82.0,65.0,1034.0,390.0,1267.0,439.0,1253.0,1349.0,87.0,1076.0,1263.0,1181.0
2017-18,Texas St.,Sun Belt,0.46,0.38,47.0,30.0,15.0,2,56.0,28.0,18.0,10,0.72,0.72,91.0,23.0,43.0,25.0,35.0,9.0,16.0,10.0,-0.27,-0.34,164.0,118.0,247.0,128,75.0,127.0,28.0,70.0,89.0,1206.0,167.0,1377.0,153.0,1446.0,1469.0,21.0,1420.0,1463.0,1368.0
2018-19,Texas St.,Sun Belt,0.62,0.53,63.0,36.0,24.0,3,39.0,20.0,10.0,9,0.58,0.6,67.0,14.0,29.0,24.0,48.0,17.0,25.0,6.0,0.04,-0.06,106.0,53.0,139.0,126,84.0,162.0,64.0,26.0,22.0,371.0,675.0,807.0,562.0,460.0,890.0,391.0,317.0,438.0,519.0
2019-20,Texas St.,Sun Belt,0.6,0.55,36.0,14.0,19.0,3,24.0,4.0,11.0,9,0.6,0.59,50.0,11.0,15.0,24.0,34.0,17.0,8.0,9.0,0.0,-0.04,118.0,115.0,120.0,120,119.0,247.0,76.0,35.0,-1.0,470.0,595.0,701.0,605.0,642.0,799.0,668.0,1.0,267.0,15.0
2020-21,Texas St.,Sun Belt,0.43,0.42,40.0,21.0,17.0,2,52.0,36.0,6.0,10,0.71,0.68,80.0,11.0,38.0,31.0,32.0,11.0,12.0,9.0,-0.28,-0.25,157.0,225.0,131.0,115,95.0,219.0,34.0,31.0,62.0,1288.0,190.0,1267.0,261.0,1452.0,1421.0,98.0,1432.0,1390.0,1159.0
