school,year,conf_fb,g_fb,w_fb,l_fb,t_fb,win_pct_fb,g_conf_fb,w_conf_fb,l_conf_fb,t_conf_fb,win_pct_conf_fb,coach_fb
Temple,2003,Big East,12,1,11,0,0.083,7,0,7,0,0,Bobby Wallace (1-11)
Temple,2002,Big East,12,4,8,0,0.333,7,2,5,0,0.286,Bobby Wallace (4-8)
Temple,2001,Big East,11,4,7,0,0.364,7,2,5,0,0.286,Bobby Wallace (4-7)
Temple,2000,Big East,11,4,7,0,0.364,7,1,6,0,0.143,Bobby Wallace (4-7)
Temple,1999,Big East,11,2,9,0,0.182,7,2,5,0,0.286,Bobby Wallace (2-9)
Temple,1998,Big East,11,2,9,0,0.182,7,2,5,0,0.286,Bobby Wallace (2-9)
Temple,1997,Big East,11,3,8,0,0.273,7,3,4,0,0.429,Ron Dickerson (3-8)
Temple,1996,Big East,11,1,10,0,0.091,7,0,7,0,0,Ron Dickerson (1-10)
Temple,1995,Big East,11,1,10,0,0.091,7,1,6,0,0.143,Ron Dickerson (1-10)
Temple,1994,Big East,11,2,9,0,0.182,7,0,7,0,0,Ron Dickerson (2-9)
Temple,1993,Big East,11,1,10,0,0.091,7,0,7,0,0,Ron Dickerson (1-10)
Temple,1992,Big East,11,1,10,0,0.091,6,0,6,0,0,Jerry Berndt (1-10)
Temple,1991,Big East,11,2,9,0,0.182,5,0,5,0,0,Jerry Berndt (2-9)
Temple,1990,Ind,11,7,4,0,0.636,0,0,0,0,0,Jerry Berndt (7-4)
Temple,1989,Ind,11,1,10,0,0.091,0,0,0,0,0,Jerry Berndt (1-10)
Temple,1988,Ind,11,4,7,0,0.364,0,0,0,0,0,Bruce Arians (4-7)
Temple,1987,Ind,11,3,8,0,0.273,0,0,0,0,0,Bruce Arians (3-8)
Temple,1986,Ind,11,6,5,0,0.545,0,0,0,0,0,Bruce Arians (6-5)
Temple,1985,Ind,11,4,7,0,0.364,0,0,0,0,0,Bruce Arians (4-7)
Temple,1984,Ind,11,6,5,0,0.545,0,0,0,0,0,Bruce Arians (6-5)
Temple,1983,Ind,11,4,7,0,0.364,0,0,0,0,0,Bruce Arians (4-7)
Temple,1982,Ind,11,4,7,0,0.364,0,0,0,0,0,Wayne Hardin (4-7)
Temple,1981,Ind,10,5,5,0,0.5,0,0,0,0,0,Wayne Hardin (5-5)
Temple,1980,Ind,11,4,7,0,0.364,0,0,0,0,0,Wayne Hardin (4-7)
Temple,1979,Ind,12,10,2,0,0.833,0,0,0,0,0,Wayne Hardin (10-2)
Temple,1978,Ind,11,7,3,1,0.682,0,0,0,0,0,Wayne Hardin (7-3-1)
Temple,1977,Ind,11,5,5,1,0.5,0,0,0,0,0,Wayne Hardin (5-5-1)
Temple,1976,Ind,10,4,6,0,0.4,0,0,0,0,0,Wayne Hardin (4-6)
Temple,1975,Ind,11,6,5,0,0.545,0,0,0,0,0,Wayne Hardin (6-5)
Temple,1974,Ind,10,8,2,0,0.8,0,0,0,0,0,Wayne Hardin (8-2)
Temple,1973,Ind,10,9,1,0,0.9,0,0,0,0,0,Wayne Hardin (9-1)
Temple,1972,Ind,9,5,4,0,0.556,0,0,0,0,0,Wayne Hardin (5-4)
Temple,1971,Ind,9,6,2,1,0.722,0,0,0,0,0,Wayne Hardin (6-2-1)
Temple,1952,Ind,10,2,7,1,0.25,0,0,0,0,0,Al Kawal (2-7-1)
Temple,1951,Ind,10,6,4,0,0.6,0,0,0,0,0,Al Kawal (6-4)
Temple,1950,Ind,9,4,4,1,0.5,0,0,0,0,0,Al Kawal (4-4-1)
Temple,1949,Ind,9,5,4,0,0.556,0,0,0,0,0,Al Kawal (5-4)
Temple,1948,Ind,9,2,6,1,0.278,0,0,0,0,0,Ray Morrison (2-6-1)
Temple,1947,Ind,9,3,6,0,0.333,0,0,0,0,0,Ray Morrison (3-6)
Temple,1946,Ind,8,2,4,2,0.375,0,0,0,0,0,Ray Morrison (2-4-2)
Temple,1945,Ind,8,7,1,0,0.875,0,0,0,0,0,Ray Morrison (7-1)
Tennessee,2021,SEC,13,7,6,0,0.538,8,4,4,0,0.5,Josh Heupel (7-6)
Tennessee,2020,SEC,10,3,7,0,0.3,10,3,7,0,0.3,Jeremy Pruitt (3-7)
Tennessee,2019,SEC,13,8,5,0,0.615,8,5,3,0,0.625,Jeremy Pruitt (8-5)
Tennessee,2018,SEC,12,5,7,0,0.417,8,2,6,0,0.25,Jeremy Pruitt (5-7)
Tennessee,2017,SEC,12,4,8,0,0.333,8,0,8,0,0,"Butch Jones (4-6), Brady Hoke (0-2)"
Tennessee,2016,SEC,13,9,4,0,0.692,8,4,4,0,0.5,Butch Jones (9-4)
Tennessee,2015,SEC,13,9,4,0,0.692,8,5,3,0,0.625,Butch Jones (9-4)
Tennessee,2014,SEC,13,7,6,0,0.538,8,3,5,0,0.375,Butch Jones (7-6)
Tennessee,2013,SEC,12,5,7,0,0.417,8,2,6,0,0.25,Butch Jones (5-7)
Tennessee,2012,SEC,12,5,7,0,0.417,8,1,7,0,0.125,"Derek Dooley (4-7), Jim Chaney (1-0)"
Tennessee,2011,SEC,12,5,7,0,0.417,8,1,7,0,0.125,Derek Dooley (5-7)
Tennessee,2010,SEC,13,6,7,0,0.462,8,3,5,0,0.375,Derek Dooley (6-7)
Tennessee,2009,SEC,13,7,6,0,0.538,8,4,4,0,0.5,Lane Kiffin (7-6)
Tennessee,2008,SEC,12,5,7,0,0.417,8,3,5,0,0.375,Phillip Fulmer (5-7)
Tennessee,2007,SEC,14,10,4,0,0.714,8,6,2,0,0.75,Phillip Fulmer (10-4)
Tennessee,2006,SEC,13,9,4,0,0.692,8,5,3,0,0.625,Phillip Fulmer (9-4)
Tennessee,2005,SEC,11,5,6,0,0.455,8,3,5,0,0.375,Phillip Fulmer (5-6)
Tennessee,2004,SEC,13,10,3,0,0.769,8,7,1,0,0.875,Phillip Fulmer (10-3)
Tennessee,2003,SEC,13,10,3,0,0.769,8,6,2,0,0.75,Phillip Fulmer (10-3)
Tennessee,2002,SEC,13,8,5,0,0.615,8,5,3,0,0.625,Phillip Fulmer (8-5)
Tennessee,2001,SEC,13,11,2,0,0.846,8,7,1,0,0.875,Phillip Fulmer (11-2)
Tennessee,2000,SEC,12,8,4,0,0.667,8,5,3,0,0.625,Phillip Fulmer (8-4)
Tennessee,1999,SEC,12,9,3,0,0.75,8,6,2,0,0.75,Phillip Fulmer (9-3)
Tennessee,1998,SEC,13,13,0,0,1,8,8,0,0,1,Phillip Fulmer (13-0)
Tennessee,1997,SEC,13,11,2,0,0.846,8,7,1,0,0.875,Phillip Fulmer (11-2)
Tennessee,1996,SEC,12,10,2,0,0.833,8,7,1,0,0.875,Phillip Fulmer (10-2)
Tennessee,1995,SEC,12,11,1,0,0.917,8,7,1,0,0.875,Phillip Fulmer (11-1)
Tennessee,1994,SEC,12,8,4,0,0.667,8,5,3,0,0.625,Phillip Fulmer (8-4)
Tennessee,1993,SEC,12,9,2,1,0.792,8,6,1,1,0.813,Phillip Fulmer (9-2-1)
Tennessee,1992,SEC,12,9,3,0,0.75,8,5,3,0,0.625,"Johnny Majors (5-3), Phillip Fulmer (4-0)"
Tennessee,1991,SEC,12,9,3,0,0.75,7,5,2,0,0.714,Johnny Majors (9-3)
Tennessee,1990,SEC,13,9,2,2,0.769,7,5,1,1,0.786,Johnny Majors (9-2-2)
Tennessee,1989,SEC,12,11,1,0,0.917,7,6,1,0,0.857,Johnny Majors (11-1)
Tennessee,1988,SEC,11,5,6,0,0.455,7,3,4,0,0.429,Johnny Majors (5-6)
Tennessee,1987,SEC,13,10,2,1,0.808,6,4,1,1,0.75,Johnny Majors (10-2-1)
Tennessee,1986,SEC,12,7,5,0,0.583,6,3,3,0,0.5,Johnny Majors (7-5)
Tennessee,1985,SEC,12,9,1,2,0.833,6,5,1,0,0.833,Johnny Majors (9-1-2)
Tennessee,1984,SEC,12,7,4,1,0.625,6,3,3,0,0.5,Johnny Majors (7-4-1)
Tennessee,1983,SEC,12,9,3,0,0.75,6,4,2,0,0.667,Johnny Majors (9-3)
Tennessee,1982,SEC,12,6,5,1,0.542,6,3,2,1,0.583,Johnny Majors (6-5-1)
Tennessee,1981,SEC,12,8,4,0,0.667,6,3,3,0,0.5,Johnny Majors (8-4)
Tennessee,1980,SEC,11,5,6,0,0.455,6,3,3,0,0.5,Johnny Majors (5-6)
Tennessee,1979,SEC,12,7,5,0,0.583,6,3,3,0,0.5,Johnny Majors (7-5)
Tennessee,1978,SEC,11,5,5,1,0.5,6,3,3,0,0.5,Johnny Majors (5-5-1)
Tennessee,1977,SEC,11,4,7,0,0.364,6,1,5,0,0.167,Johnny Majors (4-7)
Tennessee,1976,SEC,11,6,5,0,0.545,6,2,4,0,0.333,Bill Battle (6-5)
Tennessee,1975,SEC,12,7,5,0,0.583,6,3,3,0,0.5,Bill Battle (7-5)
Tennessee,1974,SEC,12,7,3,2,0.667,6,2,3,1,0.417,Bill Battle (7-3-2)
Tennessee,1973,SEC,12,8,4,0,0.667,6,3,3,0,0.5,Bill Battle (8-4)
Tennessee,1972,SEC,12,10,2,0,0.833,7,5,2,0,0.714,Bill Battle (10-2)
Tennessee,1971,SEC,12,10,2,0,0.833,6,4,2,0,0.667,Bill Battle (10-2)
Tennessee,1970,SEC,12,11,1,0,0.917,5,4,1,0,0.8,Bill Battle (11-1)
Tennessee,1969,SEC,11,9,2,0,0.818,7,5,2,0,0.714,Doug Dickey (9-2)
Tennessee,1968,SEC,11,8,2,1,0.773,6,4,1,1,0.75,Doug Dickey (8-2-1)
Tennessee,1967,SEC,11,9,2,0,0.818,6,6,0,0,1,Doug Dickey (9-2)
Tennessee,1966,SEC,11,8,3,0,0.727,5,3,2,0,0.6,Doug Dickey (8-3)
Tennessee,1965,SEC,11,8,1,2,0.818,5,2,1,2,0.6,Doug Dickey (8-1-2)
Tennessee,1964,SEC,10,4,5,1,0.45,7,1,5,1,0.214,Doug Dickey (4-5-1)
Tennessee,1963,SEC,10,5,5,0,0.5,8,3,5,0,0.375,Jim McDonald (5-5)
Tennessee,1962,SEC,10,4,6,0,0.4,8,2,6,0,0.25,Bowden Wyatt (4-6)
Tennessee,1961,SEC,10,6,4,0,0.6,7,4,3,0,0.571,Bowden Wyatt (6-4)
Tennessee,1960,SEC,10,6,2,2,0.7,7,3,2,2,0.571,Bowden Wyatt (6-2-2)
Tennessee,1959,SEC,10,5,4,1,0.55,8,3,4,1,0.438,Bowden Wyatt (5-4-1)
Tennessee,1958,SEC,10,4,6,0,0.4,7,4,3,0,0.571,Bowden Wyatt (4-6)
Tennessee,1957,SEC,11,8,3,0,0.727,7,4,3,0,0.571,Bowden Wyatt (8-3)
Tennessee,1956,SEC,11,10,1,0,0.909,6,6,0,0,1,Bowden Wyatt (10-1)
Tennessee,1955,SEC,10,6,3,1,0.65,6,3,2,1,0.583,Bowden Wyatt (6-3-1)
Tennessee,1954,SEC,10,4,6,0,0.4,6,1,5,0,0.167,Harvey Robinson (4-6)
Tennessee,1953,SEC,11,6,4,1,0.591,6,3,2,1,0.583,Harvey Robinson (6-4-1)
Tennessee,1952,SEC,11,8,2,1,0.773,6,5,0,1,0.917,Bob Neyland (8-2-1)
Tennessee,1951,SEC,11,10,1,0,0.909,5,5,0,0,1,Bob Neyland (10-1)
Tennessee,1950,SEC,12,11,1,0,0.917,5,4,1,0,0.8,Bob Neyland (11-1)
Tennessee,1949,SEC,10,7,2,1,0.75,6,4,1,1,0.75,Bob Neyland (7-2-1)
Tennessee,1948,SEC,10,4,4,2,0.5,6,2,3,1,0.417,Bob Neyland (4-4-2)
Tennessee,1947,SEC,10,5,5,0,0.5,5,2,3,0,0.4,Bob Neyland (5-5)
Tennessee,1946,SEC,11,9,2,0,0.818,5,5,0,0,1,Bob Neyland (9-2)
Tennessee,1945,SEC,9,8,1,0,0.889,4,3,1,0,0.75,John Barnhill (8-1)
Texas,2021,Big 12,12,5,7,0,0.417,9,3,6,0,0.333,Steve Sarkisian (5-7)
Texas,2020,Big 12,10,7,3,0,0.7,8,5,3,0,0.625,Tom Herman (7-3)
Texas,2019,Big 12,13,8,5,0,0.615,9,5,4,0,0.556,Tom Herman (8-5)
Texas,2018,Big 12,14,10,4,0,0.714,10,7,3,0,0.7,Tom Herman (10-4)
Texas,2017,Big 12,13,7,6,0,0.538,9,5,4,0,0.556,Tom Herman (7-6)
Texas,2016,Big 12,12,5,7,0,0.417,9,3,6,0,0.333,Charlie Strong (5-7)
Texas,2015,Big 12,12,5,7,0,0.417,9,4,5,0,0.444,Charlie Strong (5-7)
Texas,2014,Big 12,13,6,7,0,0.462,9,5,4,0,0.556,Charlie Strong (6-7)
Texas,2013,Big 12,13,8,5,0,0.615,9,7,2,0,0.778,Mack Brown (8-5)
Texas,2012,Big 12,13,9,4,0,0.692,9,5,4,0,0.556,Mack Brown (9-4)
Texas,2011,Big 12,13,8,5,0,0.615,9,4,5,0,0.444,Mack Brown (8-5)
Texas,2010,Big 12,12,5,7,0,0.417,8,2,6,0,0.25,Mack Brown (5-7)
Texas,2009,Big 12,14,13,1,0,0.929,8,8,0,0,1,Mack Brown (13-1)
Texas,2008,Big 12,13,12,1,0,0.923,8,7,1,0,0.875,Mack Brown (12-1)
Texas,2007,Big 12,13,10,3,0,0.769,8,5,3,0,0.625,Mack Brown (10-3)
Texas,2006,Big 12,13,10,3,0,0.769,8,6,2,0,0.75,Mack Brown (10-3)
Texas,2005,Big 12,13,13,0,0,1,8,8,0,0,1,Mack Brown (13-0)
Texas,2004,Big 12,12,11,1,0,0.917,8,7,1,0,0.875,Mack Brown (11-1)
Texas,2003,Big 12,13,10,3,0,0.769,8,7,1,0,0.875,Mack Brown (10-3)
Texas,2002,Big 12,13,11,2,0,0.846,8,6,2,0,0.75,Mack Brown (11-2)
Texas,2001,Big 12,13,11,2,0,0.846,8,7,1,0,0.875,Mack Brown (11-2)
Texas,2000,Big 12,12,9,3,0,0.75,8,7,1,0,0.875,Mack Brown (9-3)
Texas,1999,Big 12,14,9,5,0,0.643,8,6,2,0,0.75,Mack Brown (9-5)
Texas,1998,Big 12,12,9,3,0,0.75,8,6,2,0,0.75,Mack Brown (9-3)
Texas,1997,Big 12,11,4,7,0,0.364,8,2,6,0,0.25,John Mackovic (4-7)
Texas,1996,Big 12,13,8,5,0,0.615,8,6,2,0,0.75,John Mackovic (8-5)
Texas,1995,SWC,13,10,2,1,0.808,7,7,0,0,1,John Mackovic (10-2-1)
Texas,1994,SWC,12,8,4,0,0.667,7,4,3,0,0.571,John Mackovic (8-4)
Texas,1993,SWC,11,5,5,1,0.5,7,5,2,0,0.714,John Mackovic (5-5-1)
Texas,1992,SWC,11,6,5,0,0.545,7,4,3,0,0.571,John Mackovic (6-5)
Texas,1991,SWC,11,5,6,0,0.455,8,4,4,0,0.5,David McWilliams (5-6)
Texas,1990,SWC,12,10,2,0,0.833,8,8,0,0,1,David McWilliams (10-2)
Texas,1989,SWC,11,5,6,0,0.455,8,4,4,0,0.5,David McWilliams (5-6)
Texas,1988,SWC,11,4,7,0,0.364,7,2,5,0,0.286,David McWilliams (4-7)
Texas,1987,SWC,12,7,5,0,0.583,7,5,2,0,0.714,David McWilliams (7-5)
Texas,1986,SWC,11,5,6,0,0.455,8,4,4,0,0.5,Fred Akers (5-6)
Texas,1985,SWC,12,8,4,0,0.667,8,6,2,0,0.75,Fred Akers (8-4)
Texas,1984,SWC,12,7,4,1,0.625,8,5,3,0,0.625,Fred Akers (7-4-1)
Texas,1983,SWC,12,11,1,0,0.917,8,8,0,0,1,Fred Akers (11-1)
Texas,1982,SWC,12,9,3,0,0.75,8,7,1,0,0.875,Fred Akers (9-3)
Texas,1981,SWC,12,10,1,1,0.875,8,6,1,1,0.813,Fred Akers (10-1-1)
Texas,1980,SWC,12,7,5,0,0.583,8,4,4,0,0.5,Fred Akers (7-5)
Texas,1979,SWC,12,9,3,0,0.75,8,6,2,0,0.75,Fred Akers (9-3)
Texas,1978,SWC,12,9,3,0,0.75,8,6,2,0,0.75,Fred Akers (9-3)
Texas,1977,SWC,12,11,1,0,0.917,8,8,0,0,1,Fred Akers (11-1)
Texas,1976,SWC,11,5,5,1,0.5,8,4,4,0,0.5,Darrell Royal (5-5-1)
Texas,1975,SWC,12,10,2,0,0.833,7,6,1,0,0.857,Darrell Royal (10-2)
Texas,1974,SWC,12,8,4,0,0.667,7,5,2,0,0.714,Darrell Royal (8-4)
Texas,1973,SWC,11,8,3,0,0.727,7,7,0,0,1,Darrell Royal (8-3)
Texas,1972,SWC,11,10,1,0,0.909,7,7,0,0,1,Darrell Royal (10-1)
Texas,1971,SWC,11,8,3,0,0.727,7,6,1,0,0.857,Darrell Royal (8-3)
Texas,1970,SWC,11,10,1,0,0.909,7,7,0,0,1,Darrell Royal (10-1)
Texas,1969,SWC,11,11,0,0,1,7,7,0,0,1,Darrell Royal (11-0)
Texas,1968,SWC,11,9,1,1,0.864,7,6,1,0,0.857,Darrell Royal (9-1-1)
Texas,1967,SWC,10,6,4,0,0.6,7,4,3,0,0.571,Darrell Royal (6-4)
Texas,1966,SWC,11,7,4,0,0.636,7,5,2,0,0.714,Darrell Royal (7-4)
Texas,1965,SWC,10,6,4,0,0.6,7,3,4,0,0.429,Darrell Royal (6-4)
Texas,1964,SWC,11,10,1,0,0.909,7,6,1,0,0.857,Darrell Royal (10-1)
Texas,1963,SWC,11,11,0,0,1,7,7,0,0,1,Darrell Royal (11-0)
Texas,1962,SWC,11,9,1,1,0.864,7,6,0,1,0.929,Darrell Royal (9-1-1)
Texas,1961,SWC,11,10,1,0,0.909,7,6,1,0,0.857,Darrell Royal (10-1)
Texas,1960,SWC,11,7,3,1,0.682,7,5,2,0,0.714,Darrell Royal (7-3-1)
Texas,1959,SWC,11,9,2,0,0.818,6,5,1,0,0.833,Darrell Royal (9-2)
Texas,1958,SWC,10,7,3,0,0.7,6,3,3,0,0.5,Darrell Royal (7-3)
Texas,1957,SWC,11,6,4,1,0.591,6,4,1,1,0.75,Darrell Royal (6-4-1)
Texas,1956,SWC,10,1,9,0,0.1,6,0,6,0,0,Edwin Price (1-9)
Texas,1955,SWC,10,5,5,0,0.5,6,4,2,0,0.667,Edwin Price (5-5)
Texas,1954,SWC,10,4,5,1,0.45,6,2,3,1,0.417,Edwin Price (4-5-1)
Texas,1953,SWC,10,7,3,0,0.7,6,5,1,0,0.833,Edwin Price (7-3)
Texas,1952,SWC,11,9,2,0,0.818,6,6,0,0,1,Edwin Price (9-2)
Texas,1951,SWC,10,7,3,0,0.7,6,3,3,0,0.5,Edwin Price (7-3)
Texas,1950,SWC,11,9,2,0,0.818,6,6,0,0,1,Blair Cherry (9-2)
Texas,1949,SWC,10,6,4,0,0.6,6,3,3,0,0.5,Blair Cherry (6-4)
Texas,1948,SWC,11,7,3,1,0.682,6,4,1,1,0.75,Blair Cherry (7-3-1)
Texas,1947,SWC,11,10,1,0,0.909,6,5,1,0,0.833,Blair Cherry (10-1)
Texas,1946,SWC,10,8,2,0,0.8,6,4,2,0,0.667,Dana Bible (8-2)
Texas,1945,SWC,11,10,1,0,0.909,6,5,1,0,0.833,Dana Bible (10-1)
Texas A&M,2021,SEC,12,8,4,0,0.667,8,4,4,0,0.5,Jimbo Fisher (8-4)
Texas A&M,2020,SEC,10,9,1,0,0.9,9,8,1,0,0.889,Jimbo Fisher (9-1)
Texas A&M,2019,SEC,13,8,5,0,0.615,8,4,4,0,0.5,Jimbo Fisher (8-5)
Texas A&M,2018,SEC,13,9,4,0,0.692,8,5,3,0,0.625,Jimbo Fisher (9-4)
Texas A&M,2017,SEC,13,7,6,0,0.538,8,4,4,0,0.5,"Kevin Sumlin (7-5), Jeff Banks (0-1)"
Texas A&M,2016,SEC,13,8,5,0,0.615,8,4,4,0,0.5,Kevin Sumlin (8-5)
Texas A&M,2015,SEC,13,8,5,0,0.615,8,4,4,0,0.5,Kevin Sumlin (8-5)
Texas A&M,2014,SEC,13,8,5,0,0.615,8,3,5,0,0.375,Kevin Sumlin (8-5)
Texas A&M,2013,SEC,13,9,4,0,0.692,8,4,4,0,0.5,Kevin Sumlin (9-4)
Texas A&M,2012,SEC,13,11,2,0,0.846,8,6,2,0,0.75,Kevin Sumlin (11-2)
Texas A&M,2011,Big 12,13,7,6,0,0.538,9,4,5,0,0.444,"Mike Sherman (6-6), Tim DeRuyter (1-0)"
Texas A&M,2010,Big 12,13,9,4,0,0.692,8,6,2,0,0.75,Mike Sherman (9-4)
Texas A&M,2009,Big 12,13,6,7,0,0.462,8,3,5,0,0.375,Mike Sherman (6-7)
Texas A&M,2008,Big 12,12,4,8,0,0.333,8,2,6,0,0.25,Mike Sherman (4-8)
Texas A&M,2007,Big 12,13,7,6,0,0.538,8,4,4,0,0.5,Dennis Franchione (7-6)
Texas A&M,2006,Big 12,13,9,4,0,0.692,8,5,3,0,0.625,Dennis Franchione (9-4)
Texas A&M,2005,Big 12,11,5,6,0,0.455,8,3,5,0,0.375,Dennis Franchione (5-6)
Texas A&M,2004,Big 12,12,7,5,0,0.583,8,5,3,0,0.625,Dennis Franchione (7-5)
Texas A&M,2003,Big 12,12,4,8,0,0.333,8,2,6,0,0.25,Dennis Franchione (4-8)
Texas A&M,2002,Big 12,12,6,6,0,0.5,8,3,5,0,0.375,R.C. Slocum (6-6)
Texas A&M,2001,Big 12,12,8,4,0,0.667,8,4,4,0,0.5,R.C. Slocum (8-4)
Texas A&M,2000,Big 12,12,7,5,0,0.583,8,5,3,0,0.625,R.C. Slocum (7-5)
Texas A&M,1999,Big 12,12,8,4,0,0.667,8,5,3,0,0.625,R.C. Slocum (8-4)
Texas A&M,1998,Big 12,14,11,3,0,0.786,8,7,1,0,0.875,R.C. Slocum (11-3)
Texas A&M,1997,Big 12,13,9,4,0,0.692,8,6,2,0,0.75,R.C. Slocum (9-4)
Texas A&M,1996,Big 12,12,6,6,0,0.5,8,4,4,0,0.5,R.C. Slocum (6-6)
Texas A&M,1995,SWC,12,9,3,0,0.75,7,5,2,0,0.714,R.C. Slocum (9-3)
Texas A&M,1994,SWC,11,10,0,1,0.955,7,6,0,1,0.929,R.C. Slocum (10-0-1)
Texas A&M,1993,SWC,12,10,2,0,0.833,7,7,0,0,1,R.C. Slocum (10-2)
Texas A&M,1992,SWC,13,12,1,0,0.923,7,7,0,0,1,R.C. Slocum (12-1)
Texas A&M,1991,SWC,12,10,2,0,0.833,8,8,0,0,1,R.C. Slocum (10-2)
Texas A&M,1990,SWC,13,9,3,1,0.731,8,5,2,1,0.688,R.C. Slocum (9-3-1)
Texas A&M,1989,SWC,12,8,4,0,0.667,8,6,2,0,0.75,R.C. Slocum (8-4)
Texas A&M,1988,SWC,12,7,5,0,0.583,7,6,1,0,0.857,Jackie Sherrill (7-5)
Texas A&M,1987,SWC,12,10,2,0,0.833,7,6,1,0,0.857,Jackie Sherrill (10-2)
Texas A&M,1986,SWC,12,9,3,0,0.75,8,7,1,0,0.875,Jackie Sherrill (9-3)
Texas A&M,1985,SWC,12,10,2,0,0.833,8,7,1,0,0.875,Jackie Sherrill (10-2)
Texas A&M,1984,SWC,11,6,5,0,0.545,8,3,5,0,0.375,Jackie Sherrill (6-5)
Texas A&M,1983,SWC,11,5,5,1,0.5,8,4,3,1,0.563,Jackie Sherrill (5-5-1)
Texas A&M,1982,SWC,11,5,6,0,0.455,8,3,5,0,0.375,Jackie Sherrill (5-6)
Texas A&M,1981,SWC,12,7,5,0,0.583,8,4,4,0,0.5,Tom Wilson (7-5)
Texas A&M,1980,SWC,11,4,7,0,0.364,8,3,5,0,0.375,Tom Wilson (4-7)
Texas A&M,1979,SWC,11,6,5,0,0.545,8,4,4,0,0.5,Tom Wilson (6-5)
Texas A&M,1978,SWC,12,8,4,0,0.667,8,4,4,0,0.5,"Emory Bellard (4-2), Tom Wilson (4-2)"
Texas A&M,1977,SWC,12,8,4,0,0.667,8,6,2,0,0.75,Emory Bellard (8-4)
Texas A&M,1976,SWC,12,10,2,0,0.833,8,6,2,0,0.75,Emory Bellard (10-2)
Texas A&M,1975,SWC,12,10,2,0,0.833,7,6,1,0,0.857,Emory Bellard (10-2)
Texas A&M,1974,SWC,11,8,3,0,0.727,7,5,2,0,0.714,Emory Bellard (8-3)
Texas A&M,1973,SWC,11,5,6,0,0.455,7,3,4,0,0.429,Emory Bellard (5-6)
Texas A&M,1972,SWC,11,3,8,0,0.273,7,2,5,0,0.286,Emory Bellard (3-8)
Texas A&M,1971,SWC,11,5,6,0,0.455,7,4,3,0,0.571,Gene Stallings (5-6)
Texas A&M,1970,SWC,11,2,9,0,0.182,7,0,7,0,0,Gene Stallings (2-9)
Texas A&M,1969,SWC,10,3,7,0,0.3,7,2,5,0,0.286,Gene Stallings (3-7)
Texas A&M,1968,SWC,10,3,7,0,0.3,7,2,5,0,0.286,Gene Stallings (3-7)
Texas A&M,1967,SWC,11,7,4,0,0.636,7,6,1,0,0.857,Gene Stallings (7-4)
Texas A&M,1966,SWC,10,4,5,1,0.45,7,4,3,0,0.571,Gene Stallings (4-5-1)
Texas A&M,1965,SWC,10,3,7,0,0.3,7,1,6,0,0.143,Gene Stallings (3-7)
Texas A&M,1964,SWC,10,1,9,0,0.1,7,1,6,0,0.143,Hank Foldberg (1-9)
Texas A&M,1963,SWC,10,2,7,1,0.25,7,1,5,1,0.214,Hank Foldberg (2-7-1)
Texas A&M,1962,SWC,10,3,7,0,0.3,7,3,4,0,0.429,Hank Foldberg (3-7)
Texas A&M,1961,SWC,10,4,5,1,0.45,7,3,4,0,0.429,Jim Myers (4-5-1)
Texas A&M,1960,SWC,10,1,6,3,0.25,7,0,4,3,0.214,Jim Myers (1-6-3)
Texas A&M,1959,SWC,10,3,7,0,0.3,6,0,6,0,0,Jim Myers (3-7)
Texas A&M,1958,SWC,10,4,6,0,0.4,6,2,4,0,0.333,Jim Myers (4-6)
Texas A&M,1957,SWC,11,8,3,0,0.727,6,4,2,0,0.667,Bear Bryant (8-3)
Texas A&M,1956,SWC,10,9,0,1,0.95,6,6,0,0,1,Bear Bryant (9-0-1)
Texas A&M,1955,SWC,10,7,2,1,0.75,6,4,1,1,0.75,Bear Bryant (7-2-1)
Texas A&M,1954,SWC,10,1,9,0,0.1,6,0,6,0,0,Bear Bryant (1-9)
Texas A&M,1953,SWC,10,4,5,1,0.45,6,1,5,0,0.167,Ray George (4-5-1)
Texas A&M,1952,SWC,10,3,6,1,0.35,6,1,4,1,0.25,Ray George (3-6-1)
Texas A&M,1951,SWC,10,5,3,2,0.6,6,1,3,2,0.333,Ray George (5-3-2)
Texas A&M,1950,SWC,11,7,4,0,0.636,6,3,3,0,0.5,Harry Stiteler (7-4)
Texas A&M,1949,SWC,10,1,8,1,0.15,6,0,5,1,0.083,Harry Stiteler (1-8-1)
Texas A&M,1948,SWC,10,0,9,1,0.05,6,0,5,1,0.083,Harry Stiteler (0-9-1)
Texas A&M,1947,SWC,10,3,6,1,0.35,6,1,4,1,0.25,Homer Norton (3-6-1)
Texas A&M,1946,SWC,10,4,6,0,0.4,6,3,3,0,0.5,Homer Norton (4-6)
Texas A&M,1945,SWC,10,6,4,0,0.6,6,3,3,0,0.5,Homer Norton (6-4)
Texas Christian,2021,Big 12,12,5,7,0,0.417,9,3,6,0,0.333,"Gary Patterson (3-5), Jerry Kill (2-2)"
Texas Christian,2020,Big 12,10,6,4,0,0.6,9,5,4,0,0.556,Gary Patterson (6-4)
Texas Christian,2019,Big 12,12,5,7,0,0.417,9,3,6,0,0.333,Gary Patterson (5-7)
Texas Christian,2018,Big 12,13,7,6,0,0.538,9,4,5,0,0.444,Gary Patterson (7-6)
Texas Christian,2017,Big 12,14,11,3,0,0.786,9,7,2,0,0.778,Gary Patterson (11-3)
